,X,run,trial,startID,goalID,cue,CWhead,CCWhead,feedbackType,goalError,pathDistance,shPathError,startNavTime,endNavTime,navTime,arrowsDispTime,selectTime,selectChoice,selectHead,RT,subID,trialTypeContext,trialTypeNumCon,trialTypeEdgeLen,maze,mazeOrder,landmarkID,goalLM,isCorrect,geCat,hubCat,goalCat,headingCat,newFeedbackType,shortestLen,relPathIneff,percIneff,startlandmark,neuralSimilarity_HPC_bilateral,stim1act_HPC_bilateral,stim2act_HPC_bilateral,V1_HPC_bilateral,IT_HPC_bilateral,neuralSimilarity_HPC_left,stim1act_HPC_left,stim2act_HPC_left,V1_HPC_left,IT_HPC_left,neuralSimilarity_HPC_right,stim1act_HPC_right,stim2act_HPC_right,V1_HPC_right,IT_HPC_right,startfractal,endfractal,neuralSimilarity_HPC_bilateral_fr,stim1act_HPC_bilateral_fr,stim2act_HPC_bilateral_fr,V1_HPC_bilateral_fr,IT_HPC_bilateral_fr
43,49,5,10,7,4,cue11,35.15346303,215.153463,correct,1.011307129,26.9,1.8010580109999998,2535.609,2562.798,27.18899989,2531.303,2535.609,DOWN_SELECTION,215.153463,4.306,3,across,2,2,1,2,4,landmark17B,1,correct,notHub,inbetween,1,correctSP,25.09894199,0.071758324,7.175832400000001,6,0.037864828999999996,-0.040651115,-0.071571415,0.888145955,0.7015368009999999,0.038341649,-0.031658328,-0.043949065999999995,0.888145955,0.7015368009999999,0.03738801,-0.049643901,-0.099193764,0.888145955,0.7015368009999999,g,d,-0.20425113075,0.061952331,-0.112941755,0.88138586,0.806817509
44,50,6,1,4,1,cue14,268.7228977,88.72289775,correct,0.664681665,42.8,0.593075416,2597.0789999999997,2615.322,18.24300003,2587.989,2597.0789999999997,DOWN_SELECTION,88.72289775,9.08999992,3,within,1,2,1,2,1,landmark13B,1,correct,notHub,withinComm,1,correctSP,42.20692458,0.014051613999999999,1.405161409,4,0.021288197999999998,-0.07422734,0.071906017,0.856965612,0.607240869,0.096001679,-0.08787212900000001,0.06483971200000001,0.856965612,0.607240869,-0.053425283,-0.060582551,0.078972321,0.856965612,0.607240869,d,a,-0.16046764174999997,0.0246423275,-0.027715941,0.847273479,0.8482732629999999
45,51,6,2,1,11,cue4,107.54615840000001,-72.45384156,incorrect,4.2012141110000005,92.4,22.65097395,2638.6090000000004,2680.599,41.99000001,2622.288,2638.6090000000004,UP_SELECTION,-72.45384156,16.3210001,3,across,3,3,3,1,7,landmark2B,1,correct,hub,hub,0,correctNonSP,69.74902605,0.324749681,32.47496808,1,-0.096711373,0.091455215,-0.21485805300000002,0.9306056690000001,0.810697435,-0.16226055,0.10223586400000001,-0.180500875,0.9306056690000001,0.810697435,-0.031162196,0.080674565,-0.249215231,0.9306056690000001,0.810697435,a,k,0.09558618550000002,0.034675129,0.016596998,0.9320254170000001,0.8483814590000001
46,52,6,3,11,5,cue7,219.3365784,39.33657845,correct,2.239997949,50.5,-2.244725205,2697.239,2723.829,26.58999992,2694.0890000000004,2697.239,UP_SELECTION,219.3365784,3.15000009,3,across,3,2,1,2,5,landmark8B,1,correct,hub,hub,1,correctSP,52.7447252,0.0,0.0,7,0.058562772,-0.05971648,0.051957407000000004,0.9390599140000001,0.7031066840000001,0.110058848,-0.051326498,0.082972379,0.9390599140000001,0.7031066840000001,0.007066695,-0.06810646299999999,0.020942434,0.9390599140000001,0.7031066840000001,k,e,-0.039286092499999994,-0.13309061049999998,-0.008174465,0.912853169,0.933186142
47,53,6,4,5,2,cue10,197.71758280000003,17.71758282,correct,0.631681034,42.8,0.6319421,2737.009,2753.413,16.40399981,2730.7990000000004,2737.009,UP_SELECTION,17.71758282,6.21000004,3,within,1,2,1,2,2,landmark14B,1,correct,notHub,withinComm,1,correctSP,42.168057899999994,0.014986275,1.498627472,5,0.039948523,0.021722564,-0.089001181,0.8710427759999999,0.434722195,0.068583246,0.012774057,-0.046652955,0.8710427759999999,0.434722195,0.011313799,0.030671071,-0.131349406,0.8710427759999999,0.434722195,e,b,0.013309663500000003,0.000790008499999998,-0.0830569455,0.8951357190000001,0.887625598
48,54,6,5,2,8,cue18,72.74861673,252.74861669999999,tooLong,0.78393207,94.7,26.00458995,2777.388,2840.3990000000003,63.01099992,2760.4190000000003,2777.388,UP_SELECTION,252.74861669999999,16.969000100000002,3,across,3,3,2,3,7,landmark2B,1,correct,hub,hub,0,correctNonSP,68.69541005,0.37854916299999997,37.85491626,2,0.013606793,0.022045401000000003,-0.21485805300000002,0.8848720940000001,0.7292946640000001,0.10454498699999999,0.027932156,-0.180500875,0.8848720940000001,0.7292946640000001,-0.077331401,0.016158645,-0.249215231,0.8848720940000001,0.7292946640000001,b,h,0.10440583375,-0.050982322999999996,0.046684935000000004,0.951146788,0.8131319490000001
49,55,6,6,8,6,cue17,-35.91964864,144.08035139999998,correct,0.335162697,44.9,-0.335123928,2855.5190000000002,2871.579,16.05999995,2847.373,2855.5190000000002,DOWN_SELECTION,-35.91964864,8.14600014,3,within,1,2,2,3,5,landmark8B,1,correct,hub,hub,1,correctSP,45.23512393,0.0,0.0,7,0.058562772,-0.05971648,0.051957407000000004,0.9390599140000001,0.7031066840000001,0.110058848,-0.051326498,0.082972379,0.9390599140000001,0.7031066840000001,0.007066695,-0.06810646299999999,0.020942434,0.9390599140000001,0.7031066840000001,h,f,-0.053549286249999994,-0.00018958600000000027,0.0665627025,0.921033313,0.9335369040000001
50,56,6,7,6,12,cue15,76.99190909999999,256.9919091,correct,0.981142121,56.3,4.974871974,2879.6690000000003,2926.143,46.47399998,2878.558,2879.6690000000003,DOWN_SELECTION,256.9919091,1.11099982,3,across,3,3,3,1,10,landmark12B,1,correct,notHub,inbetween,1,correctSP,51.32512803,0.096928584,9.692858381,5,0.030563927999999997,0.021722564,-0.076345275,0.902857925,0.486255035,0.029699501,0.012774057,-0.074086843,0.902857925,0.486255035,0.031428354,0.030671071,-0.078603706,0.902857925,0.486255035,f,l,-0.0627230625,-0.082710222,-0.0862719225,0.889629545,0.922919382
51,57,6,8,12,14,cue12,145.579687,-34.42031302,correct,0.17081192,41.5,-0.170831515,2944.0290000000005,2962.139,18.1099999,2933.159,2944.0290000000005,UP_SELECTION,145.579687,10.87000012,3,within,1,2,3,1,11,landmark1B,1,correct,notHub,withinComm,1,correctSP,41.67083152,0.0,0.0,10,0.034733839,0.11046209800000001,-0.008945534,0.9404825790000001,0.643636966,0.028792755,0.086958225,0.008797719,0.9404825790000001,0.643636966,0.040674924,0.133965971,-0.026688787999999998,0.9404825790000001,0.643636966,l,n,-0.0063851779999999966,0.0244805915,-0.061647263499999994,0.9103929270000001,0.8987649240000001
52,58,6,9,14,10,cue6,-16.27368179,163.72631819999998,correct,0.629569133,94.3,0.732530131,2970.2990000000004,3003.228,32.92899991,2969.132,2970.2990000000004,DOWN_SELECTION,-16.27368179,1.16700005,3,across,2,4,2,3,9,landmark15B,1,correct,notHub,withinComm,1,correctSP,93.56746987,0.007828898,0.78288975,11,0.079234318,0.061807928,-0.06878021599999999,0.892124265,0.8083717709999999,0.069728773,0.06323778,-0.06086512400000001,0.892124265,0.8083717709999999,0.088739863,0.060378075999999996,-0.076695308,0.892124265,0.8083717709999999,n,j,0.12968395049999998,-0.036293192,0.0106086785,0.9176446340000001,0.954871701
53,60,7,1,3,9,cue3,-25.46270111,154.5372989,tooLong,2.389828192,92.1,23.11018234,3083.38,3119.89,36.50999999,3081.22,3083.38,DOWN_SELECTION,154.5372989,2.15999985,3,across,3,3,2,3,8,landmark5B,1,correct,notHub,withinComm,0,correctNonSP,68.98981766,0.334979612,33.49796119,3,0.019864309,-0.190797647,-0.42762087299999996,0.923530838,0.708810268,0.09775061,-0.201031682,-0.345712976,0.923530838,0.708810268,-0.058021992,-0.180563611,-0.509528769,0.923530838,0.708810268,c,i,0.004078281499999996,-0.095341762,-0.0603692525,0.912689112,0.884844234
54,61,7,2,9,7,cue13,230.7250954,50.72509545,correct,2.710780805,43.6,-2.7114054810000003,3128.9829999999997,3145.1090000000004,16.12599993,3126.8709999999996,3128.9829999999997,UP_SELECTION,230.7250954,2.11199999,3,within,1,2,2,3,6,landmark4B,1,correct,notHub,inbetween,1,correctSP,46.31140548,0.0,0.0,8,0.08801207400000001,0.175123017,0.015714192,0.9154722890000001,0.8572163629999999,0.126397595,0.157617242,-0.010434364,0.9154722890000001,0.8572163629999999,0.049626554,0.19262879100000002,0.041862748,0.9154722890000001,0.8572163629999999,i,g,-0.11731591999999999,-0.084532992,-0.188082168,0.9376918879999999,0.844342047
55,62,7,3,7,1,cue14,35.15346303,215.153463,correct,0.284840513,42.5,0.28484604,3152.87,3178.708,25.83800005,3152.12,3152.87,UP_SELECTION,35.15346303,0.75,3,across,2,2,1,2,1,landmark13B,1,correct,notHub,withinComm,1,correctSP,42.21515396,0.006747483,0.674748316,6,-0.006845932,-0.040651115,0.071906017,0.939366714,0.5942872770000001,-0.023455782999999997,-0.031658328,0.06483971200000001,0.939366714,0.5942872770000001,0.009763919,-0.049643901,0.078972321,0.939366714,0.5942872770000001,g,a,-0.14488402274999998,0.061952331,-0.027715941,0.891982862,0.9011300590000001
56,63,7,4,1,8,cue18,107.54615840000001,-72.45384156,correct,0.276793606,75.2,7.044052057999999,3187.139,3214.15,27.01099992,3185.72,3187.139,DOWN_SELECTION,107.54615840000001,1.41899991,3,across,2,3,2,3,7,landmark2B,1,correct,hub,hub,1,correctSP,68.15594794,0.10335197800000001,10.33519784,1,-0.096711373,0.091455215,-0.21485805300000002,0.9306056690000001,0.810697435,-0.16226055,0.10223586400000001,-0.180500875,0.9306056690000001,0.810697435,-0.031162196,0.080674565,-0.249215231,0.9306056690000001,0.810697435,a,h,0.001808422500000005,0.034675129,0.046684935000000004,0.881775645,0.741024558
57,64,7,5,8,2,cue10,-35.91964864,144.08035139999998,correct,1.3744050369999998,67.5,-1.1954100509999999,3222.37,3247.039,24.66900014,3221.17,3222.37,DOWN_SELECTION,-35.91964864,1.19999981,3,across,3,3,1,2,2,landmark14B,1,correct,notHub,withinComm,1,correctSP,68.69541005,0.0,0.0,7,0.013606793,-0.05971648,-0.089001181,0.8848720940000001,0.7292946640000001,0.10454498699999999,-0.051326498,-0.046652955,0.8848720940000001,0.7292946640000001,-0.077331401,-0.06810646299999999,-0.131349406,0.8848720940000001,0.7292946640000001,h,b,0.10440583375,-0.00018958600000000027,-0.0830569455,0.951146788,0.8131319490000001
58,65,7,6,2,4,cue11,72.74861673,252.74861669999999,correct,1.529158323,44.1,-1.52911364,3258.1,3276.71,18.61000014,3254.03,3258.1,UP_SELECTION,72.74861673,4.06999993,3,within,1,2,1,2,4,landmark17B,1,correct,notHub,inbetween,1,correctSP,45.62911364,0.0,0.0,2,0.08214422,0.022045401000000003,-0.071571415,0.891229952,0.541143946,0.140600271,0.027932156,-0.043949065999999995,0.891229952,0.541143946,0.023688168,0.016158645,-0.099193764,0.891229952,0.541143946,b,d,0.0538963445,-0.050982322999999996,-0.112941755,0.87202383,0.708669291
59,66,7,7,4,12,cue15,268.7228977,88.72289775,correct,0.514511126,34.2,3.376032983,3285.77,3309.21,23.44000006,3283.704,3285.77,UP_SELECTION,88.72289775,2.06599998,3,across,2,2,3,1,10,landmark12B,1,correct,notHub,inbetween,1,correctSP,30.82396702,0.109526233,10.95262327,4,0.080494459,-0.07422734,-0.076345275,0.9094765290000001,0.63360774,0.056012007999999995,-0.08787212900000001,-0.074086843,0.9094765290000001,0.63360774,0.10497691,-0.060582551,-0.078603706,0.9094765290000001,0.63360774,d,l,-0.09788495274999998,0.0246423275,-0.0862719225,0.977616642,0.926009819
60,67,7,8,12,10,cue6,145.579687,-34.42031302,correct,3.811100152,68.1,-3.814385661,3318.67,3347.89,29.21999979,3316.21,3318.67,UP_SELECTION,145.579687,2.46000004,3,across,2,3,2,3,9,landmark15B,1,correct,notHub,withinComm,1,correctSP,71.91438566,0.0,0.0,10,-0.282102084,0.11046209800000001,-0.06878021599999999,0.8945041109999999,0.5119967870000001,-0.29212156100000003,0.086958225,-0.06086512400000001,0.8945041109999999,0.5119967870000001,-0.272082607,0.133965971,-0.076695308,0.8945041109999999,0.5119967870000001,l,j,0.05681895825,0.0244805915,0.0106086785,0.928109017,1.002556508
61,68,7,9,10,14,cue12,196.2759772,16.27597722,correct,0.029551451,93.7,1.106830131,3355.77,3393.11,37.33999992,3354.86,3355.77,DOWN_SELECTION,196.2759772,0.91000008,3,across,3,4,3,1,11,landmark1B,1,correct,notHub,withinComm,1,correctSP,92.59316987,0.011953691,1.1953690890000002,9,0.079234318,0.006085701999999999,-0.008945534,0.892124265,0.8083717709999999,0.069728773,-0.004377669,0.008797719,0.892124265,0.8083717709999999,0.088739863,0.016549073,-0.026688787999999998,0.892124265,0.8083717709999999,j,n,0.1296839505,-0.15046568300000002,-0.061647263499999994,0.9176446340000001,0.954871701
62,69,7,10,14,6,cue17,-16.27368179,163.72631819999998,correct,0.326281814,69.7,-0.22329201399999998,3405.0,3433.38,28.37999988,3400.11,3405.0,DOWN_SELECTION,-16.27368179,4.8900001,3,across,3,3,2,3,5,landmark8B,1,correct,hub,hub,1,correctSP,69.92329201,0.0,0.0,11,-0.073181629,0.061807928,0.051957407000000004,0.927763454,0.673118115,-0.130981735,0.06323778,0.082972379,0.927763454,0.673118115,-0.015381522,0.060378075999999996,0.020942434,0.927763454,0.673118115,n,f,0.11664902275,-0.036293192,0.0665627025,0.9074435120000001,0.896872948
63,30,4,1,7,9,cue8,32.57951117,212.57951119999998,incorrect,4.402950604,195.8,154.39778940000002,1893.599,1983.598,89.99900007,1891.076,1893.599,UP_SELECTION,32.57951117,2.523,5,within,1,2,2,3,8,landmark8B,1,correct,notHub,withinComm,0,correctNonSP,41.40221062,3.729216075,372.9216075,6,0.07371225,0.26760573,0.161297659,0.8710427759999999,0.434722195,0.101438172,0.283006985,0.136083697,0.8710427759999999,0.434722195,0.045986329000000006,0.252204474,0.18651162100000002,0.8710427759999999,0.434722195,g,i,0.329299385,0.025310913499999997,0.0710192155,0.9188865629999999,0.941641407
64,31,4,2,9,3,cue10,230.7250954,50.72509545,incorrect,5.046331549,112.3,46.78800607,2000.116,2043.776,43.65999984,1997.06,2000.116,UP_SELECTION,230.7250954,3.056,5,across,3,3,1,1,3,landmark3B,1,correct,hub,hub,0,correctNonSP,65.51199393,0.714189925,71.41899255,8,0.27028365,0.08183121,0.074174608,0.878962617,0.550778859,0.223970831,0.039178219,0.049293736,0.878962617,0.550778859,0.31659647,0.124484201,0.099055479,0.878962617,0.550778859,i,c,0.16487422450000003,0.11462589599999999,0.1265766815,0.930485417,0.526964811
65,32,4,3,3,8,cue5,-38.01013454,141.9898655,incorrect,7.063283003,85.7,43.550543299999994,2059.0460000000003,2116.07,57.02400017,2057.239,2059.0460000000003,UP_SELECTION,-38.01013454,1.80699992,5,across,3,2,2,3,7,landmark1B,1,correct,hub,hub,0,correctNonSP,42.1494567,1.033240917,103.3240917,3,0.30216856,0.008257747,-0.021493816000000002,0.955434714,0.685202532,0.44029979399999997,0.051857478,-0.046526949000000005,0.955434714,0.685202532,0.16403732599999998,-0.035341985,0.003539318,0.955434714,0.685202532,c,h,-0.11083948025000001,-0.0353481635,-0.015379048499999999,0.8782041359999999,0.9129961329999999
66,33,4,4,8,4,cue14,-10.21847865,169.7815213,correct,2.265969425,54.1,4.852357493,2136.226,2169.23,33.00399995,2129.526,2136.226,DOWN_SELECTION,169.7815213,6.70000005,5,across,3,3,1,1,4,landmark5B,1,correct,notHub,inbetween,1,correctSP,49.24764251,0.09852974199999999,9.852974165,7,0.20710019300000002,0.17431870000000002,0.140259066,0.9404448540000001,0.799784154,0.194624082,0.15040251699999999,0.081740706,0.9404448540000001,0.799784154,0.21957630399999997,0.198234882,0.198777426,0.9404448540000001,0.799784154,h,d,0.02932387875000001,-0.11526075899999999,0.0286929205,0.85991853,0.8048529409999999
67,34,4,5,4,1,cue16,-88.71984845,91.28015155,correct,1.572340272,46.9,-1.57280437,2180.226,2197.206,16.98000002,2176.156,2180.226,DOWN_SELECTION,91.28015155,4.06999993,5,within,1,2,1,1,1,landmark10B,1,correct,notHub,withinComm,1,correctSP,48.47280437,0.0,0.0,4,0.111019275,-0.071715986,0.019959716000000002,0.9447483440000001,0.834677825,0.162185667,-0.063449827,0.09378377,0.9447483440000001,0.834677825,0.059852884,-0.079982145,-0.053864338,0.9447483440000001,0.834677825,d,a,-0.017121261750000005,0.17182376700000002,0.093674004,0.8664363959999999,0.832089977
68,36,4,7,15,13,cue18,-43.64169504,136.358305,correct,1.4126600459999998,41.3,-1.413582669,2255.2960000000003,2270.5460000000003,15.25,2248.8070000000002,2255.2960000000003,UP_SELECTION,-43.64169504,6.48899984,5,within,1,2,3,2,3,landmark3B,1,correct,hub,hub,1,correctSP,42.71358267,0.0,0.0,12,0.024371325,0.005545401,0.074174608,0.913171218,0.624102401,0.087431489,-0.027272578999999998,0.049293736,0.913171218,0.624102401,-0.038688838999999996,0.038363381,0.099055479,0.913171218,0.624102401,o,m,0.058327092250000004,0.11428591250000002,0.050551793,0.8507413709999999,0.8361333209999999
69,37,4,8,13,10,cue19,98.13056691,-81.86943309,tooLong,0.06777960200000001,175.9,105.8518548,2295.716,2415.2670000000003,119.55099990000001,2277.476,2295.716,UP_SELECTION,98.13056691,18.24000001,5,across,3,3,2,3,9,landmark18B,1,correct,notHub,withinComm,0,correctNonSP,70.04814523,1.511130015,151.1130015,3,-0.067039075,0.008257747,0.034002269,0.904744071,0.599602702,-0.114860031,0.051857478,0.036315902000000004,0.904744071,0.599602702,-0.01921812,-0.035341985,0.031688636,0.904744071,0.599602702,m,j,-0.16442548399999998,0.035841819999999996,-0.24305975349999998,0.946979715,0.912458045
70,39,4,10,11,14,cue13,203.57852830000002,23.57852826,correct,3.083555568,39.4,-3.084813899,2483.1079999999997,2497.896,14.78800011,2476.595,2483.1079999999997,UP_SELECTION,203.57852830000002,6.51300001,5,within,1,2,3,2,11,landmark2B,1,correct,notHub,withinComm,1,correctSP,42.4848139,0.0,0.0,7,0.32489184600000004,0.17431870000000002,0.138296564,0.933264387,0.8210064140000001,0.384686619,0.15040251699999999,0.108489565,0.933264387,0.8210064140000001,0.265097072,0.198234882,0.168103563,0.933264387,0.8210064140000001,k,n,-0.009732014250000004,0.146101273,0.1917719735,0.905232505,0.6758430959999999
71,41,5,2,6,12,cue15,94.84130886,-85.15869114,tooLong,2.72775665,73.7,18.73091263,2597.482,2633.8059999999996,36.32399988,2595.702,2597.482,DOWN_SELECTION,-85.15869114,1.77999997,5,across,3,3,3,2,10,landmark11B,1,correct,notHub,inbetween,0,correctNonSP,54.96908737,0.34075356799999995,34.07535677,5,0.249426345,0.105650335,0.116147,0.8724096709999999,0.721272403,0.30575141100000003,0.084675015,0.115202308,0.8724096709999999,0.721272403,0.19310127800000002,0.126625654,0.117091692,0.8724096709999999,0.721272403,f,l,0.10021228575,0.010910795499999997,0.048770176,0.977616642,0.926009819
72,43,5,4,5,2,cue2,213.35934,33.35933995,tooLong,0.477636821,306.1,259.1989772,2683.7859999999996,2795.3459999999995,111.5600002,2677.962,2683.7859999999996,DOWN_SELECTION,33.35933995,5.82399988,5,within,1,2,1,1,2,landmark15B,1,correct,notHub,withinComm,0,correctNonSP,46.90102279,5.526510122,552.6510122000001,5,-0.061294264,0.105650335,-0.043251529000000004,0.924439094,0.496880971,-0.21293641100000002,0.084675015,0.05866833900000001,0.924439094,0.496880971,0.090347884,0.126625654,-0.145171396,0.924439094,0.496880971,e,b,0.012038902,0.092592116,-0.030232198500000005,0.8991919979999999,0.8564439420000001
73,45,5,6,7,9,cue8,32.57951117,212.57951119999998,tooLong,1.2015325590000001,65.6,24.19778938,2876.053,2905.2859999999996,29.23300004,2874.903,2876.053,UP_SELECTION,32.57951117,1.14999985,5,within,1,2,2,3,8,landmark8B,1,correct,notHub,withinComm,0,correctNonSP,41.40221062,0.584456458,58.44564583,6,0.07371225,0.26760573,0.161297659,0.8710427759999999,0.434722195,0.101438172,0.283006985,0.136083697,0.8710427759999999,0.434722195,0.045986329000000006,0.252204474,0.18651162100000002,0.8710427759999999,0.434722195,g,i,0.329299385,0.025310913499999997,0.0710192155,0.9188865629999999,0.941641407
74,46,5,7,9,3,cue10,230.7250954,50.72509545,tooLong,3.510231366,113.9,48.38800607,2916.373,2963.222,46.84899998,2912.283,2916.373,UP_SELECTION,50.72509545,4.09000015,5,across,3,3,1,1,3,landmark3B,1,correct,hub,hub,0,correctNonSP,65.51199393,0.738612934,73.86129342,8,0.27028365,0.08183121,0.074174608,0.878962617,0.550778859,0.223970831,0.039178219,0.049293736,0.878962617,0.550778859,0.31659647,0.124484201,0.099055479,0.878962617,0.550778859,i,c,0.16487422450000003,0.11462589599999999,0.1265766815,0.930485417,0.526964811
75,47,5,8,3,8,cue5,-38.01013454,141.9898655,tooLong,0.161498404,122.6,80.45054329999999,2972.595,3020.113,47.51800012,2970.183,2972.595,UP_SELECTION,-38.01013454,2.41199994,5,across,3,2,2,3,7,landmark1B,1,correct,hub,hub,0,correctNonSP,42.1494567,1.908697041,190.8697041,3,0.30216856,0.008257747,-0.021493816000000002,0.955434714,0.685202532,0.44029979399999997,0.051857478,-0.046526949000000005,0.955434714,0.685202532,0.16403732599999998,-0.035341985,0.003539318,0.955434714,0.685202532,c,h,-0.11083948025000001,-0.0353481635,-0.015379048499999999,0.8782041359999999,0.9129961329999999
